run_id,mode,family,seed,iteration,ant_id,update_step,phase,hyperparameter,option_index,option_value,pheromone,probability
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,loss,1,"""categorical_crossentropy""",1.25,0.17857142857142858
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,loss,2,"""binary_crossentropy""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,loss,3,"""mean_absolute_error""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,loss,4,"""mean_squared_error""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,loss,5,"""squared_hinge""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,loss,6,"""categorical_hinge""",1.25,0.17857142857142858
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,loss,7,"""cosine_similarity""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_1,0,16,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_1,1,32,0.9375,0.15
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_1,2,64,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_1,3,128,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_1,4,256,1.0625,0.17
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_1,5,512,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_1,6,1024,1.4375,0.23
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_1,7,2048,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_2,0,16,1.0625,0.17
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_2,1,32,1.0625,0.17
